match_id,match_date,team_home_id,homeTeam_name,team_away_id,awayTeam_name,home_goals,away_goals,match_id_1,possession_home,possession_away,passes_home,passes_away,accuratePasses_home,accuratePasses_away,dribblesPct_home,dribblesPct_away,duelWonPct_home,duelWonPct_away,interceptions_home,interceptions_away,blocks_home,blocks_away,clearances_home,clearances_away,xG_home,xG_away,corners_home,corners_away,fouls_home,fouls_away,offsides_home,offsides_away,shotmap_xg_home,shotmap_xg_away,match_id_2,avg_rating_home,weighted_rating_home,xG_from_players_home,goal_contrib_home,avg_rating_away,weighted_rating_away,xG_from_players_away,goal_contrib_away,match_id_3,accurate_pass_home,key_pass_home,goals_home,assists_home,xG_home_summary,xA_home,total_pass_home,total_cross_home,defensive_actions_home,accurate_cross_home,accurate_keeper_sweeper_home,accurate_long_balls_home,aerial_duel_home,aerial_lost_home,aerial_won_home,blocked_home,challenge_won_home,contest_won_home,dispossessed_home,error_lead_to_a_shot_home,shots_on_target_home,shots_off_target_home,avg_rating_home_summary,duel_won_home,duel_lost_home,total_tackle_home,total_clearance_home,interceptions_home_summary,minutes_played_home,accurate_pass_away,key_pass_away,goals_away,assists_away,xG_away_summary,xA_away,total_pass_away,total_cross_away,defensive_actions_away,accurate_cross_away,accurate_keeper_sweeper_away,accurate_long_balls_away,aerial_duel_away,aerial_lost_away,aerial_won_away,blocked_away,challenge_won_away,contest_won_away,dispossessed_away,error_lead_to_a_shot_away,shots_on_target_away,shots_off_target_away,avg_rating_away_summary,duel_won_away,duel_lost_away,total_tackle_away,total_clearance_away,interceptions_away_summary,minutes_played_away,result
12657472,2024-12-28,491968,Malut United FC,64295,Persija Jakarta,0.0,1.0,12657472,59.0,41.0,368.0,300.0,304.0,239.0,33.0,8.0,49.0,35.0,4.0,8.0,6.0,1.0,6.0,27.0,0.89,0.2,11.0,4.0,15.0,17.0,1.0,2.0,0.88635750000000013,0.19737,12657472,4.7913043478260873,6.8837967401725786,0.89000000000000012,0,4.8681818181818182,6.7652631578947364,0.19,1,12657472,303,12,0,0,0.89000000000000012,0.26,367,23,10,7,0,24,42,25,17,2,6,31,6,3,2,12,4.7913043478260873,76,78,0,6,4,1043,239,4,1,0,0.19,0.14,300,4,35,1,0,16,40,18,22,5,26,8,10,3,3,1,4.8681818181818182,55,99,0,27,8,1045,A
12657473,2024-12-28,266861,PSBS Biak,383891,Dewa United FC,3.0,1.0,12657473,36.0,64.0,272.0,493.0,199.0,418.0,24.0,22.0,33.0,44.0,23.0,16.0,0.0,6.0,27.0,11.0,2.18,1.63,1.0,12.0,16.0,7.0,0.0,1.0,2.184839,1.6334609999999998,12657473,4.9217391304347826,7.16370582617001,2.18,4,4.6818181818181825,6.8833655705996124,1.62,2,12657473,199,8,3,1,2.18,1.11,272,11,51,4,0,25,21,12,9,6,14,21,2,1,8,4,4.9217391304347826,51,100,1,27,23,1047,418,13,1,1,1.62,1.07,493,25,28,9,0,14,20,8,12,0,10,19,2,3,6,7,4.6818181818181825,63,78,1,11,16,1034,H
12657471,2024-12-28,64299,Bali United FC,76319,Persebaya Surabaya,2.0,0.0,12657471,45.0,55.0,260.0,284.0,200.0,223.0,14.0,21.0,33.0,42.0,9.0,8.0,2.0,2.0,22.0,14.0,1.34,0.93,7.0,11.0,22.0,12.0,1.0,0.0,1.343507,0.92950290000000013,12657471,4.5130434782608688,7.0312315270935954,1.35,2,5.0499999999999989,6.7910256410256409,0.93,0,12657471,199,6,2,0,1.35,0.94000000000000006,259,13,32,3,0,24,30,17,13,2,17,14,7,0,5,3,4.5130434782608688,54,109,1,22,9,1015,223,5,0,0,0.93,0.56,284,18,29,5,0,20,33,15,18,2,14,19,7,2,6,3,5.0499999999999989,69,95,7,14,8,1014,H
12657476,2024-12-27,86066,Semen Padang FC,47465,Arema FC,1.0,2.0,12657476,51.0,49.0,368.0,324.0,304.0,274.0,28.0,19.0,43.0,38.0,18.0,15.0,4.0,2.0,14.0,16.0,1.25,1.63,9.0,1.0,7.0,11.0,0.0,2.0,1.253659,1.6332639999999998,12657476,4.4913043478260866,6.9242829827915875,1.2500000000000002,2,4.9954545454545451,6.9365439093484413,1.6300000000000001,3,12657476,304,10,1,1,1.2500000000000002,0.76,368,29,35,13,0,20,33,17,16,3,16,28,6,0,3,7,4.4913043478260866,71,94,3,14,18,1046,274,7,2,1,1.6300000000000001,1.61,324,10,32,4,0,13,29,15,14,3,14,19,8,3,4,1,4.9954545454545451,60,94,1,16,15,1059,A
12657475,2024-12-27,189945,Borneo FC Samarinda,135866,Persik Kediri,0.0,4.0,12657475,57.0,43.0,371.0,269.0,305.0,213.0,17.0,18.0,35.0,41.0,10.0,17.0,3.0,1.0,8.0,19.0,1.51,1.17,7.0,3.0,12.0,9.0,3.0,1.0,1.5053910000000001,1.1705451999999998,12657475,4.4130434782608683,6.4491935483870968,1.5099999999999998,0,5.1454545454545446,7.1993383742911154,1.1600000000000001,6,12657475,303,10,0,0,1.5099999999999998,0.47000000000000003,369,22,19,7,0,31,31,20,11,1,13,17,6,1,8,7,4.4130434782608683,54,98,1,8,10,992,213,11,3,3,1.1600000000000001,0.65999999999999992,269,11,42,4,0,12,29,14,15,3,15,18,10,2,5,5,5.1454545454545446,61,87,6,19,17,1058,A
12657474,2024-12-27,204733,PSS Sleman,86578,Madura United FC,4.0,0.0,12657474,32.0,68.0,221.0,443.0,182.0,390.0,13.0,17.0,33.0,49.0,14.0,12.0,0.0,5.0,7.0,8.0,1.72,1.5,1.0,3.0,26.0,10.0,1.0,2.0,1.7197200000000001,1.5007540000000001,12657474,4.8739130434782609,7.1344402277039842,1.7300000000000002,7,4.58695652173913,6.5990467111534805,1.49,0,12657474,182,8,4,3,1.7300000000000002,0.84,221,8,24,4,0,9,17,7,10,5,7,9,9,3,6,1,4.8739130434782609,45,91,3,7,14,1054,389,5,0,0,1.49,0.67,442,9,23,3,0,11,21,13,8,0,8,16,5,0,6,5,4.58695652173913,80,82,3,8,12,1049,H
12657479,2024-12-22,189471,PSIS Semarang,491968,Malut United FC,1.0,3.0,12657479,60.0,40.0,459.0,347.0,377.0,284.0,22.0,13.0,42.0,34.0,12.0,14.0,5.0,2.0,14.0,18.0,0.78,1.98,5.0,7.0,10.0,11.0,0.0,1.0,0.77583599999999986,1.9819339999999999,12657479,4.2272727272727275,6.5941348973607035,0.78,2,4.8173913043478249,6.9533460803059262,1.99,4,12657479,374,8,1,1,0.78,0.56,456,24,27,4,0,9,22,13,9,2,13,20,7,3,5,4,4.2272727272727275,58,78,1,14,12,1023,284,6,3,1,1.99,0.26,347,10,38,6,0,29,21,10,11,5,14,13,4,2,5,6,4.8173913043478249,47,90,6,18,14,1046,A
12657480,2024-12-22,135864,PSM Makassar,86542,PS Barito Putera,3.0,2.0,12657480,52.0,48.0,358.0,307.0,297.0,244.0,12.0,13.0,38.0,40.0,17.0,20.0,5.0,4.0,9.0,20.0,2.34,2.42,3.0,2.0,9.0,9.0,0.0,2.0,2.3380669999999997,2.4242179999999998,12657480,4.209090909090909,7.1876470588235293,2.3499999999999996,5,4.0608695652173923,6.645107632093934,2.43,2,12657480,297,12,3,2,2.3499999999999996,1.09,358,17,27,10,0,30,32,16,16,3,10,11,5,2,5,6,4.209090909090909,50,81,1,9,17,1020,244,4,2,0,2.43,0.35,306,13,42,4,0,40,37,21,16,5,4,12,6,5,5,2,4.0608695652173923,56,84,2,20,20,1022,H
12657477,2024-12-22,64289,Persib Bandung,86576,Persita Tangerang,3.0,1.0,12657477,55.0,45.0,422.0,288.0,371.0,248.0,17.0,10.0,38.0,39.0,3.0,17.0,5.0,2.0,4.0,18.0,1.85,0.42,15.0,3.0,8.0,5.0,1.0,0.0,1.8485806000000002,0.41911200000000004,12657477,4.247826086956521,7.0180136319376825,1.86,3,4.52608695652174,6.4660487804878048,0.42000000000000004,2,12657477,371,11,3,0,1.86,0.63,422,20,9,8,0,10,20,11,9,2,9,17,3,1,7,7,4.247826086956521,43,69,2,4,3,1027,248,6,1,1,0.42000000000000004,0.41000000000000003,288,7,37,2,0,20,19,8,11,5,11,10,9,3,1,4,4.52608695652174,43,66,2,18,17,1025,H
12657484,2024-12-21,135866,Persik Kediri,86066,Semen Padang FC,3.0,1.0,12657484,72.0,28.0,474.0,171.0,411.0,109.0,19.0,13.0,43.0,36.0,12.0,11.0,5.0,1.0,8.0,10.0,1.93,0.24,9.0,2.0,9.0,15.0,0.0,0.0,1.9338799999999998,0.23726999999999998,12657484,5.1409090909090907,7.2173040152963663,1.9200000000000002,5,5.3388888888888886,6.4242299794661193,0.24,2,12657484,411,15,3,2,1.9200000000000002,0.92,474,30,24,14,0,15,45,19,26,1,9,14,9,0,7,6,5.1409090909090907,70,92,4,8,12,1046,108,2,1,1,0.24,0.21,170,7,22,1,0,21,44,23,21,5,4,13,4,0,1,0,5.3388888888888886,57,100,1,10,11,974,H
12657482,2024-12-21,47465,Arema FC,266861,PSBS Biak,3.0,2.0,12657482,46.0,54.0,259.0,329.0,206.0,259.0,27.0,21.0,33.0,45.0,18.0,13.0,2.0,2.0,23.0,21.0,1.76,1.42,4.0,5.0,13.0,14.0,0.0,2.0,1.7553649999999998,1.417811,12657482,4.9590909090909081,6.8985032740879326,1.7599999999999998,3,5.3850000000000016,6.756822429906542,1.4100000000000001,4,12657482,206,4,3,0,1.7599999999999998,0.35,259,9,43,7,0,17,34,28,6,2,13,24,9,0,6,3,4.9590909090909081,49,97,2,23,18,1069,258,9,2,2,1.4100000000000001,0.57000000000000006,327,12,37,4,0,28,38,16,22,1,19,21,2,2,5,3,5.3850000000000016,68,80,3,21,13,1070,H
12657481,2024-12-21,64295,Persija Jakarta,204733,PSS Sleman,3.0,1.0,12657481,70.0,30.0,480.0,222.0,422.0,168.0,22.0,10.0,49.0,29.0,10.0,17.0,5.0,2.0,9.0,26.0,3.23,1.97,6.0,4.0,9.0,9.0,0.0,1.0,3.231203,1.972094,12657481,5.2818181818181822,7.4334251606978876,3.25,4,5.205000000000001,6.5191780821917806,1.9699999999999998,2,12657481,420,14,3,1,3.25,1.85,478,26,23,13,0,31,26,10,16,2,6,20,4,2,6,13,5.2818181818181822,66,68,4,9,10,1089,167,8,1,1,1.9699999999999998,0.60000000000000009,221,5,47,3,0,11,25,15,10,5,12,10,6,6,6,6,5.205000000000001,37,90,4,26,17,1095,H
12657478,2024-12-21,383891,Dewa United FC,200020,Persis Solo,2.0,0.0,12657478,58.0,42.0,455.0,357.0,372.0,288.0,22.0,23.0,44.0,33.0,15.0,28.0,4.0,3.0,5.0,14.0,2.26,0.54,5.0,3.0,11.0,11.0,3.0,1.0,2.262404,0.5355675,12657478,4.6136363636363633,7.221632251720747,2.2600000000000002,3,5.395,6.8146859903381642,0.53,0,12657478,371,14,2,1,2.2600000000000002,1.6400000000000001,454,13,22,5,0,19,14,9,5,3,22,21,1,1,8,10,4.6136363636363633,60,75,2,5,15,1017,288,8,0,0,0.53,0.46,357,13,47,2,0,26,14,5,9,4,19,18,11,1,3,4,5.395,44,89,5,14,28,1035,H
12657486,2024-12-20,86578,Madura United FC,64299,Bali United FC,2.0,1.0,12657486,48.0,52.0,294.0,384.0,238.0,306.0,9.0,11.0,35.0,31.0,18.0,16.0,2.0,4.0,35.0,7.0,2.14,1.22,1.0,5.0,14.0,16.0,0.0,1.0,2.13612,1.2233639999999997,12657486,3.6391304347826106,6.9671968190854869,2.13,3,4.3826086956521735,6.6938536585365851,1.21,2,12657486,238,8,2,1,2.13,1.1800000000000002,294,7,54,2,0,20,30,14,16,3,10,7,3,3,5,3,3.6391304347826106,54,97,1,35,18,1006,306,7,1,1,1.21,0.53,384,18,24,5,0,25,27,18,9,3,8,9,4,2,5,4,4.3826086956521735,45,97,1,7,16,1025,H
12657483,2024-12-20,76319,Persebaya Surabaya,189945,Borneo FC Samarinda,2.0,1.0,12657483,40.0,60.0,278.0,426.0,215.0,359.0,13.0,23.0,35.0,35.0,19.0,11.0,3.0,3.0,19.0,15.0,0.59,0.63,2.0,5.0,6.0,11.0,1.0,0.0,0.5914926,0.6330039999999999,12657483,5.0842105263157888,6.9688223938223937,0.58000000000000007,3,4.8909090909090907,6.8024557956778,0.63000000000000012,2,12657483,214,6,2,1,0.58000000000000007,0.45999999999999996,277,9,41,4,0,21,24,12,12,3,16,9,6,1,4,3,5.0842105263157888,37,67,3,19,19,1036,357,7,1,1,0.63000000000000012,0.21000000000000002,424,29,29,10,0,24,24,15,9,3,8,23,1,1,4,5,4.8909090909090907,43,78,3,15,11,1018,H
12657485,2024-12-18,86542,PS Barito Putera,64289,Persib Bandung,1.0,2.0,12657485,56.0,44.0,402.0,309.0,350.0,262.0,18.0,10.0,42.0,30.0,9.0,18.0,3.0,1.0,11.0,12.0,0.44,1.77,2.0,5.0,7.0,8.0,0.0,4.0,0.44205590000000006,1.7738300000000002,12657485,4.0695652173913039,6.736487804878049,0.44000000000000006,1,4.6090909090909085,6.8379980563654046,1.7699999999999998,3,12657485,348,3,1,0,0.44000000000000006,0.19,400,9,24,2,0,32,18,8,10,1,7,17,2,2,2,6,4.0695652173913039,44,60,4,11,9,1025,262,5,2,1,1.7699999999999998,0.64,309,3,33,1,0,24,19,12,7,3,12,10,3,1,6,2,4.6090909090909085,32,72,3,12,18,1029,A
12657491,2024-12-17,491968,Malut United FC,135864,PSM Makassar,2.0,2.0,12657491,60.0,40.0,323.0,285.0,247.0,205.0,19.0,14.0,37.0,35.0,21.0,11.0,0.0,3.0,32.0,13.0,1.01,1.34,5.0,4.0,6.0,13.0,0.0,0.0,1.0053439999999998,1.34439,12657491,4.426086956521738,6.8488416988416994,0.99,2,3.795652173913044,6.639414634146342,1.3299999999999998,4,12657491,246,5,2,0,0.99,0.32,322,13,59,2,0,24,40,23,17,3,8,18,4,3,5,5,4.426086956521738,56,95,6,32,21,1036,205,9,2,2,1.3299999999999998,0.91999999999999993,285,17,28,7,0,22,40,24,16,0,9,10,5,1,4,3,3.795652173913044,50,89,4,13,11,1025,D
12657487,2024-12-17,204733,PSS Sleman,189471,PSIS Semarang,2.0,1.0,12657487,60.0,40.0,423.0,289.0,357.0,220.0,20.0,12.0,43.0,28.0,13.0,16.0,5.0,4.0,11.0,18.0,1.18,0.82,8.0,6.0,15.0,13.0,3.0,0.0,1.1824959,0.822197,12657487,5.5,7.1623402163225176,1.1800000000000002,3,5.5368421052631573,6.6051207729468606,0.83,2,12657487,355,13,2,1,1.1800000000000002,0.36,421,15,30,10,0,22,26,6,20,4,9,20,2,0,5,5,5.5,70,91,6,11,13,1017,220,5,1,1,0.83,0.49,289,12,39,3,0,14,26,21,5,5,16,12,5,0,2,1,5.5368421052631573,46,116,5,18,16,1035,H
12657492,2024-12-16,135866,Persik Kediri,47465,Arema FC,1.0,0.0,12657492,55.0,45.0,297.0,239.0,230.0,171.0,23.0,14.0,33.0,41.0,12.0,17.0,5.0,3.0,29.0,20.0,1.61,0.51,7.0,3.0,18.0,13.0,1.0,2.0,1.614236,0.507231,12657492,4.8217391304347821,6.963540669856461,1.62,1,4.6181818181818173,6.7545805207328833,0.51,0,12657492,230,9,1,0,1.62,0.98000000000000009,297,18,47,11,0,12,35,24,11,3,13,23,5,1,5,4,4.8217391304347821,57,113,6,29,12,1045,171,5,0,0,0.51,0.43999999999999995,239,10,41,3,0,17,36,17,19,5,10,9,5,2,2,4,4.6181818181818173,61,87,4,20,17,1037,H
12657490,2024-12-16,86576,Persita Tangerang,383891,Dewa United FC,0.0,4.0,12657490,43.0,57.0,337.0,454.0,278.0,388.0,8.0,16.0,33.0,43.0,27.0,14.0,2.0,5.0,7.0,5.0,0.46,3.84,4.0,8.0,13.0,16.0,1.0,0.0,0.464238,3.844923,12657490,4.5652173913043486,6.5984031936127741,0.47000000000000008,0,5.1499999999999986,7.61689587426326,3.8499999999999996,7,12657490,278,5,0,0,0.47000000000000008,0.38,337,3,37,0,0,35,17,9,8,5,14,8,6,5,4,3,4.5652173913043486,39,77,3,7,27,1002,388,23,4,3,3.8499999999999996,2.2199999999999998,454,23,20,13,0,23,17,8,9,2,4,15,6,0,12,7,5.1499999999999986,48,62,1,5,14,1018,A
12657488,2024-12-16,200020,Persis Solo,266861,PSBS Biak,1.0,1.0,12657488,38.0,62.0,251.0,462.0,199.0,387.0,18.0,18.0,38.0,38.0,22.0,5.0,0.0,2.0,11.0,1.0,0.25,2.21,3.0,6.0,7.0,20.0,0.0,1.0,0.24577220000000002,2.210736,12657488,4.286956521739131,6.7821903787103377,0.25,2,5.39,6.7166509877704614,2.21,1,12657488,199,2,1,1,0.25,0.18,251,4,41,0,0,18,40,24,16,2,14,17,11,2,2,3,4.286956521739131,67,109,8,11,22,977,387,8,1,0,2.21,0.61,462,16,6,6,0,31,39,17,22,0,15,18,10,0,6,5,5.39,68,110,0,1,5,1063,D
12657493,2024-12-15,86066,Semen Padang FC,76319,Persebaya Surabaya,0.0,0.0,12657493,48.0,52.0,355.0,356.0,294.0,296.0,16.0,23.0,34.0,42.0,16.0,15.0,2.0,1.0,13.0,15.0,1.32,1.54,6.0,5.0,10.0,7.0,0.0,0.0,1.3217700000000001,1.53898,12657493,4.1818181818181825,7.0867793240556658,1.33,0,4.7238095238095248,7.2364278506559012,1.53,0,12657493,294,10,0,0,1.33,1.16,355,18,32,5,0,22,26,17,9,1,17,16,3,2,6,6,4.1818181818181825,48,90,3,13,16,1006,295,7,0,0,1.53,0.76999999999999991,355,19,31,4,0,23,27,13,14,2,7,23,3,4,4,5,4.7238095238095248,58,79,1,15,15,991,D
12657489,2024-12-15,64299,Bali United FC,64295,Persija Jakarta,3.0,1.0,12657489,41.0,59.0,224.0,374.0,177.0,316.0,19.0,13.0,37.0,37.0,11.0,10.0,2.0,2.0,21.0,18.0,1.51,0.63,7.0,8.0,18.0,14.0,1.0,0.0,1.5063920000000002,0.630763,12657489,4.8304347826086955,6.991401869158878,1.5,5,4.8090909090909078,6.6342830882352946,0.63,2,12657489,177,12,3,2,1.5,1.38,224,8,43,3,0,20,25,12,13,2,11,19,3,2,4,6,4.8304347826086955,57,94,11,21,11,1070,316,5,1,1,0.63,0.38,374,10,33,5,0,22,28,16,12,2,12,12,2,3,1,4,4.8090909090909078,50,85,5,18,10,1088,H
12657494,2024-12-14,189945,Borneo FC Samarinda,86578,Madura United FC,5.0,0.0,12657494,48.0,52.0,404.0,421.0,335.0,350.0,8.0,25.0,32.0,45.0,17.0,16.0,0.0,7.0,26.0,10.0,2.84,1.81,1.0,6.0,17.0,12.0,5.0,0.0,2.8441300000000003,1.81256,12657494,5.2636363636363637,7.3713592233009706,2.84,8,4.4956521739130428,6.4942718446601955,1.8100000000000003,0,12657494,335,10,5,3,2.84,1.0899999999999999,404,24,47,12,0,27,20,7,13,7,21,6,4,3,8,3,5.2636363636363637,43,89,4,26,17,1030,347,6,0,0,1.8100000000000003,0.95,418,18,29,5,0,24,19,11,8,0,6,19,6,1,4,5,4.4956521739130428,53,63,3,10,16,1030,H
12657497,2024-12-13,135864,PSM Makassar,204733,PSS Sleman,1.0,1.0,12657497,38.0,62.0,245.0,438.0,173.0,355.0,15.0,17.0,34.0,40.0,17.0,8.0,3.0,1.0,23.0,19.0,1.24,1.78,5.0,13.0,7.0,11.0,1.0,2.0,1.2364129999999998,1.780542,12657497,4.4869565217391321,6.8582217973231359,1.24,2,5.51578947368421,7.02326923076923,1.7900000000000003,2,12657497,173,6,1,1,1.24,0.59,245,12,42,4,0,27,39,19,20,1,16,14,7,0,6,1,4.4869565217391321,55,104,2,23,17,1046,355,10,1,1,1.7900000000000003,1.18,438,19,30,3,0,36,40,20,20,3,14,17,2,1,5,6,5.51578947368421,67,98,3,19,8,1040,D
12657495,2024-12-13,64289,Persib Bandung,491968,Malut United FC,2.0,0.0,12657495,51.0,49.0,392.0,344.0,320.0,285.0,16.0,16.0,42.0,42.0,8.0,22.0,4.0,5.0,16.0,23.0,1.01,0.99,9.0,7.0,8.0,11.0,0.0,1.0,1.0131139999999998,0.98660399999999993,12657495,4.9150000000000009,7.0531669865643,1.03,4,4.7434782608695647,6.7949523809523811,0.9900000000000001,0,12657495,319,12,2,2,1.03,0.96000000000000008,391,18,24,1,0,14,22,12,10,5,9,13,3,7,5,3,4.9150000000000009,45,61,0,16,8,1042,284,10,0,0,0.9900000000000001,0.65,343,17,55,7,0,26,19,6,13,4,14,16,4,5,5,5,4.7434782608695647,52,70,10,23,22,1050,H
12657502,2024-12-12,266861,PSBS Biak,86576,Persita Tangerang,1.0,3.0,12657502,48.0,52.0,405.0,415.0,339.0,373.0,28.0,13.0,40.0,34.0,9.0,13.0,3.0,2.0,9.0,31.0,1.32,1.68,6.0,1.0,14.0,6.0,0.0,0.0,1.3206766,1.683341,12657502,4.3913043478260887,6.785546875,1.32,1,4.35217391304348,7.2280000000000006,1.6800000000000002,5,12657502,339,8,1,0,1.32,0.76000000000000012,405,40,25,14,0,25,33,14,19,2,9,28,2,1,7,6,4.3913043478260887,59,86,7,9,9,1024,373,8,3,2,1.6800000000000002,0.77,415,9,50,5,0,37,33,19,14,3,18,13,3,1,3,4,4.35217391304348,50,95,6,31,13,1025,A
12657498,2024-12-12,47465,Arema FC,200020,Persis Solo,1.0,1.0,12657498,48.0,52.0,341.0,360.0,270.0,278.0,25.0,22.0,40.0,40.0,19.0,21.0,5.0,5.0,13.0,19.0,1.49,1.33,1.0,4.0,24.0,12.0,1.0,0.0,1.493499,1.3313334000000001,12657498,4.4695652173913034,6.9269825918762091,1.49,2,4.62857142857143,6.9174879227053134,1.33,0,12657498,270,5,1,1,1.49,0.69,341,16,36,5,0,38,25,14,11,5,15,24,4,3,4,2,4.4695652173913034,64,96,4,13,19,1034,278,8,0,0,1.33,0.90999999999999992,360,23,48,11,0,32,28,16,12,5,17,20,3,3,3,5,4.62857142857143,63,92,8,19,21,1035,D
12657496,2024-12-12,383891,Dewa United FC,86542,PS Barito Putera,1.0,1.0,12657496,63.0,37.0,534.0,288.0,468.0,232.0,11.0,11.0,37.0,40.0,9.0,18.0,3.0,3.0,12.0,17.0,1.5,1.6,8.0,8.0,9.0,13.0,0.0,1.0,1.501208,1.602749,12657496,4.1952380952380963,6.85693215339233,1.51,2,4.7434782608695656,6.8518309859154938,1.59,1,12657496,468,8,1,1,1.51,0.8,534,21,22,5,0,28,27,15,12,3,8,10,6,5,3,4,4.1952380952380963,48,80,1,12,9,1017,232,5,1,0,1.59,0.37,288,13,37,3,0,26,29,14,15,3,6,10,9,3,4,5,4.7434782608695656,49,73,2,17,18,1065,D
12657501,2024-12-11,76319,Persebaya Surabaya,135866,Persik Kediri,4.0,1.0,12657501,34.0,66.0,223.0,447.0,158.0,373.0,18.0,32.0,36.0,41.0,19.0,25.0,4.0,7.0,33.0,17.0,2.33,1.67,6.0,9.0,10.0,5.0,1.0,0.0,2.334493,1.6696100999999999,12657501,5.5849999999999991,7.0878260869565226,2.33,5,4.6913043478260885,6.76252427184466,1.68,2,12657501,158,13,4,1,2.33,1.2200000000000002,223,12,55,5,0,24,32,12,20,6,18,18,11,2,7,4,5.5849999999999991,61,104,3,33,19,1035,372,16,1,1,1.68,1.3900000000000001,446,37,51,9,0,18,31,22,9,5,14,31,12,2,5,9,4.6913043478260885,71,102,9,17,25,1030,H
12657499,2024-12-11,189471,PSIS Semarang,64299,Bali United FC,2.0,1.0,12657499,47.0,53.0,223.0,266.0,173.0,197.0,8.0,22.0,40.0,38.0,13.0,4.0,3.0,2.0,23.0,19.0,1.13,1.98,12.0,9.0,16.0,19.0,0.0,1.0,1.1321793,1.9763793,12657499,4.6409090909090915,6.8873429951690817,1.13,3,4.1347826086956516,6.7390882638215324,1.9900000000000002,1,12657499,172,6,2,1,1.13,0.5,222,8,40,5,0,25,37,13,24,2,16,8,5,5,4,5,4.6409090909090915,60,88,4,23,13,1035,195,6,1,0,1.9900000000000002,0.81,264,20,24,6,0,23,36,23,13,3,6,21,6,1,4,6,4.1347826086956516,56,89,1,19,4,1031,H
12657503,2024-12-10,86578,Madura United FC,86066,Semen Padang FC,0.0,1.0,12657503,62.0,38.0,362.0,211.0,301.0,147.0,37.0,24.0,36.0,40.0,12.0,8.0,5.0,2.0,11.0,17.0,0.45,1.19,5.0,4.0,16.0,18.0,7.0,3.0,0.45033900000000004,1.194131,12657503,4.1260869565217391,6.8107632093933468,0.45999999999999996,0,4.9999999999999991,6.9525272547076309,1.19,2,12657503,301,7,0,0,0.45999999999999996,0.3,362,12,28,3,0,16,36,23,13,2,10,32,5,0,2,4,4.1260869565217391,68,117,5,11,12,1022,147,6,1,1,1.19,0.58000000000000007,211,13,28,2,0,21,40,24,16,5,20,18,10,2,5,4,4.9999999999999991,73,109,3,17,8,1009,A
12657500,2024-12-10,64295,Persija Jakarta,189945,Borneo FC Samarinda,1.0,1.0,12657500,33.0,67.0,262.0,532.0,205.0,458.0,9.0,16.0,31.0,44.0,24.0,8.0,2.0,5.0,31.0,11.0,1.08,1.67,1.0,7.0,8.0,10.0,5.0,1.0,1.08085,1.6712565999999998,12657500,4.55,6.7990128331688053,1.08,2,4.8181818181818183,7.1217850287907876,1.6800000000000002,2,12657500,203,4,1,1,1.08,0.59000000000000008,260,5,59,1,0,28,27,16,11,4,10,6,11,3,4,1,4.55,33,73,4,31,24,1013,458,15,1,1,1.6800000000000002,1.5399999999999998,532,38,20,15,0,24,28,15,13,3,5,14,2,2,6,6,4.8181818181818183,48,61,1,11,8,1042,D
12657504,2024-12-09,204733,PSS Sleman,64289,Persib Bandung,1.0,2.0,12657504,47.0,53.0,221.0,302.0,182.0,258.0,13.0,17.0,39.0,48.0,12.0,9.0,6.0,2.0,9.0,9.0,1.84,0.94,6.0,4.0,22.0,15.0,1.0,2.0,1.8439429999999999,0.9377571,12657504,4.573913043478262,6.6042816365366317,1.8300000000000003,2,4.757142857142858,7.10739299610895,0.94,4,12657504,180,9,1,1,1.8300000000000003,1.28,219,18,26,7,0,23,31,12,19,2,11,13,0,3,3,5,4.573913043478262,53,80,5,9,12,1051,256,15,2,2,0.94,0.7,300,16,18,7,0,9,31,20,11,6,10,16,5,1,4,11,4.757142857142858,62,66,0,9,9,1028,A
12657506,2024-12-08,86542,PS Barito Putera,266861,PSBS Biak,0.0,3.0,12657506,57.0,43.0,476.0,332.0,415.0,274.0,12.0,17.0,35.0,36.0,14.0,16.0,1.0,1.0,6.0,15.0,1.08,1.67,3.0,2.0,12.0,13.0,1.0,1.0,1.079189,1.665972,12657506,4.2695652173913032,6.4080115830115831,1.08,0,5.3714285714285719,7.0614051973051009,1.6700000000000004,6,12657506,415,6,0,0,1.08,0.43,476,11,26,4,0,38,23,15,8,1,11,10,4,2,2,7,4.2695652173913032,50,91,6,6,14,1036,274,14,3,3,1.6700000000000004,1.35,332,7,32,2,0,22,23,9,14,1,8,15,9,3,5,6,5.3714285714285719,54,96,1,15,16,1039,A
12657505,2024-12-08,86576,Persita Tangerang,200020,Persis Solo,2.0,0.0,12657505,55.0,45.0,342.0,308.0,300.0,257.0,12.0,23.0,34.0,45.0,14.0,5.0,1.0,6.0,20.0,16.0,1.35,1.63,2.0,6.0,9.0,15.0,4.0,0.0,1.3483250000000002,1.6317750000000002,12657505,4.556521739130436,7.0751923076923076,1.3499999999999999,3,4.918181818181818,6.8198250728862977,1.63,0,12657505,300,3,2,1,1.3499999999999999,0.42000000000000004,342,6,39,3,0,33,31,16,15,6,14,11,7,4,3,1,4.556521739130436,46,89,5,20,14,1040,256,15,0,0,1.63,1.11,307,19,29,5,0,17,32,17,15,1,8,20,2,0,6,9,4.918181818181818,62,75,8,16,5,1029,H
